date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-01-01,ok,,24,288,16,2.000000,2.000000,2.613167,2.211784,-37.405642,59.315247,9.649902,2.412476,9.847227,150.353002,150.364154,0.000074,97,3.547644,0,0,0,0.000000
2025-01-02,ok,,24,288,16,2.000000,2.000000,3.014650,2.551600,-0.448354,161.297596,11.132501,2.783125,146.933616,150.478714,150.478714,0.000089,97,3.499303,0,0,0,0.000000
2025-01-03,ok,,24,288,16,2.000000,2.000000,3.457282,2.926243,32.794003,68.575312,12.767051,3.191763,85.410501,146.327053,146.327053,0.000006,97,2.884417,0,0,0,0.000000
2025-01-04,ok,,24,288,8,2.000000,2.000000,5.222117,4.420000,-20.917948,38.580327,19.284234,4.821059,-6.442914,130.120900,130.120900,0.000000,97,2.602711,0,0,0,0.000000
2025-01-05,ok,,24,288,8,2.000000,2.000000,4.173913,3.532800,-11.783025,-37.742812,15.413426,3.853357,-68.792620,130.120900,130.120900,0.000090,97,3.352166,0,0,0,0.000000
2025-01-06,ok,,24,288,16,2.000000,2.000000,2.609368,2.208569,-78.431272,96.373649,9.635874,2.408968,5.897535,149.703611,149.703611,0.000057,97,3.942189,0,0,0,0.000000
2025-01-07,ok,,24,288,16,2.000000,2.000000,2.173913,1.840000,-35.913379,11.331836,8.027826,2.006957,-34.616326,149.703611,149.703611,0.000060,97,3.643243,0,0,0,0.000000
2025-01-08,ok,,24,288,16,2.000000,2.000000,2.806238,2.375200,-225.037047,-185.279017,10.362876,2.590719,-423.269659,143.175054,143.175054,0.000074,97,4.159534,0,0,0,0.000000
2025-01-09,ok,,24,288,16,2.000000,2.000000,2.923913,2.474800,14.778116,-244.493367,10.797426,2.699357,-243.212034,121.657315,121.657315,0.000079,97,3.415185,0,0,0,0.000000
2025-01-10,ok,,24,288,16,2.000000,2.000000,3.962755,3.354076,-42.162037,191.244852,14.633663,3.658416,130.790737,157.479010,157.479010,0.000077,97,3.914260,0,0,0,0.000000
2025-01-11,ok,,24,288,8,2.000000,2.000000,4.430529,3.750000,-71.424097,395.862541,16.361059,4.090265,303.987121,190.429552,190.429552,0.000000,97,3.929849,0,0,0,0.000000
2025-01-12,ok,,24,288,8,2.000000,2.000000,2.362949,2.000000,-107.666307,156.032996,8.725898,2.181474,37.459317,190.429552,190.429552,0.000002,97,3.800864,0,0,0,0.000000
2025-01-13,ok,,24,288,16,2.000000,2.000000,3.525118,2.983660,56.781261,297.508072,13.017554,3.254389,338.017390,167.864080,167.864080,0.000048,97,3.861147,0,0,0,0.000000
2025-01-14,ok,,24,288,16,2.000000,2.000000,4.141113,3.505038,49.820950,148.442557,15.292302,3.823076,179.148128,167.864080,167.864080,0.000018,97,3.753058,0,0,0,0.000000
2025-01-15,ok,,24,288,16,2.000000,2.000000,3.014650,2.551600,15.430552,-257.054179,11.132501,2.783125,-255.539254,155.791459,155.791459,0.000054,97,3.468279,0,0,0,0.000000
2025-01-16,ok,,24,288,16,2.000000,2.000000,2.469282,2.090000,24.393540,-320.182280,9.118563,2.279641,-307.186944,152.846636,152.846636,0.000032,97,3.400636,0,0,0,0.000000
2025-01-17,ok,,24,288,16,2.000000,2.000000,3.397846,2.875937,-83.184663,96.759155,12.547567,3.136892,-2.109968,173.736182,173.736182,0.000013,97,4.010211,0,0,0,0.000000
2025-01-18,ok,,24,288,8,2.000000,2.000000,2.877807,2.435776,-164.817287,385.407593,10.627166,2.656792,207.306348,233.674056,233.689722,0.000067,97,3.535901,0,0,0,0.000000
2025-01-19,ok,,24,288,8,2.000000,2.000000,4.347826,3.680000,-393.928219,561.730062,16.055652,4.013913,147.732277,233.674056,233.689722,0.000094,97,3.635451,0,0,0,0.000000
2025-01-20,ok,,24,288,16,2.000000,2.000000,3.900163,3.301098,-244.140907,354.248956,14.402523,3.600631,92.104895,160.885395,160.885395,0.000091,97,4.066478,0,0,0,0.000000
2025-01-21,ok,,24,288,16,2.000000,2.000000,2.173913,1.840000,-345.844330,197.556332,8.027826,2.006957,-158.322780,160.885395,160.885395,0.000029,97,4.111718,0,0,0,0.000000
2025-01-22,ok,,24,288,16,2.000000,2.000000,2.469282,2.090000,-513.700824,403.891053,9.118563,2.279641,-121.207975,255.912535,255.912535,0.000026,97,3.809406,0,0,0,0.000000
2025-01-23,ok,,24,288,16,2.000000,2.000000,2.810019,2.378400,-128.273911,298.558327,10.376838,2.594209,157.313370,250.997833,250.997833,0.000058,97,4.153403,0,0,0,0.000000
2025-01-24,ok,,24,288,16,2.000000,2.000000,3.046106,2.578224,-284.663016,535.015155,11.248660,2.812165,236.291314,235.806417,235.806417,0.000097,97,3.726274,0,0,0,0.000000
2025-01-25,ok,,24,288,8,2.000000,2.000000,4.011002,3.394912,-78.572237,57.978771,14.811828,3.702957,-39.108251,210.141667,210.141667,0.000014,97,3.994125,0,0,0,0.000000
2025-01-26,ok,,24,288,8,2.000000,2.000000,4.116033,3.483811,-115.397796,134.446601,15.199688,3.799922,0.049196,210.141667,210.141667,0.000098,97,3.996905,0,0,0,0.000000
2025-01-27,ok,,24,288,16,2.000000,2.000000,4.430529,3.750000,-51.134859,57.115458,16.361059,4.090265,-14.470724,251.086977,251.096774,0.000039,97,3.925612,0,0,0,0.000000
2025-01-28,ok,,24,288,16,2.000000,2.000000,4.493384,3.803200,-117.248473,285.338057,16.593167,4.148292,147.348124,251.086977,251.096774,0.000071,97,3.666418,0,0,0,0.000000
2025-01-29,ok,,24,288,16,2.000000,2.000000,4.341434,3.674589,-88.894122,591.491405,16.032046,4.008011,482.557226,291.150590,291.150590,0.000051,97,3.350750,0,0,0,0.000000
2025-01-30,ok,,24,288,16,2.000000,2.000000,4.039086,3.418682,133.350483,138.401653,14.915535,3.728884,253.107717,299.128217,299.128217,0.000011,97,3.236655,0,0,0,0.000000
2025-01-31,ok,,24,288,16,2.000000,2.000000,2.673913,2.263200,-72.096219,69.148051,9.874226,2.468557,-15.290951,336.302617,336.302617,0.000000,97,3.831193,0,0,0,0.000000
2025-02-01,ok,,24,288,8,2.000000,2.000000,3.560019,3.013200,-81.713045,164.765876,13.146438,3.286609,66.619784,270.861029,270.861029,0.000061,97,3.824411,0,0,0,0.000000
2025-02-02,ok,,24,288,8,2.000000,2.000000,4.109168,3.478000,-43.435823,606.501535,15.174336,3.793584,544.097792,270.861029,270.861029,0.000019,97,4.176896,0,0,0,0.000000
2025-02-03,ok,,24,288,16,2.000000,2.000000,5.286862,4.474800,-81.470272,44.338026,19.523324,4.880831,-61.536401,287.352385,287.352385,0.000092,97,3.255378,0,0,0,0.000000
2025-02-04,ok,,24,288,16,2.000000,2.000000,2.752313,2.329558,-36.564672,48.252884,10.163742,2.540935,-1.016465,287.352385,287.352385,0.000074,97,3.322933,0,0,0,0.000000
2025-02-05,ok,,24,288,16,2.000000,2.000000,3.469365,2.936470,-15.586858,10.615575,12.811670,3.202918,-20.985871,323.632242,323.632242,0.000071,97,3.475064,0,0,0,0.000000
