date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-01-01,ok,,24,288,0,2.000000,2.000000,2.173913,1.840000,-50.991480,181.756099,8.027826,2.006957,120.729837,120.729837,120.729837,0.000000,97,2.688893,0,0,0,0.000000
2025-01-02,ok,,24,288,0,2.000000,2.000000,2.518431,2.131600,-57.520373,356.583480,9.300062,2.325016,287.438029,283.123046,283.123046,0.000000,97,3.137028,0,0,0,0.000000
2025-01-03,ok,,24,288,0,2.000000,2.000000,2.173913,1.840000,-3.662041,237.172319,8.027826,2.006957,223.475496,219.049661,219.049661,0.000000,97,2.822817,0,0,0,0.000000
2025-01-04,ok,,24,288,0,2.000000,2.000000,4.211048,3.564231,-15.656115,663.348844,15.550560,3.887640,628.254530,603.403024,603.403024,0.000000,97,3.134739,0,0,0,0.000000
2025-01-05,ok,,24,288,0,2.000000,2.000000,4.570000,3.868048,-73.221665,914.038196,16.876096,4.219024,819.721411,809.654379,809.654379,0.000000,97,2.550609,0,0,0,0.000000
2025-01-06,ok,,24,288,0,2.000000,2.000000,3.719282,3.148000,-27.685343,831.400626,13.734563,3.433641,786.547079,754.445050,754.445050,0.000000,97,2.862899,0,0,0,0.000000
2025-01-07,ok,,24,288,0,2.000000,2.000000,3.197686,2.706522,65.998769,354.010787,11.808416,2.952104,405.249035,355.414204,355.414204,0.000000,97,4.898899,0,0,0,0.000000
2025-01-08,ok,,24,288,0,2.000000,2.000000,2.974671,2.517761,-214.792122,983.853267,10.984864,2.746216,755.330065,740.671718,740.696987,0.000034,97,3.325719,0,0,0,0.000000
2025-01-09,ok,,24,288,0,2.000000,2.000000,3.935353,3.330883,-63.144085,947.251338,14.532471,3.633118,865.941666,851.104993,851.104993,0.000000,97,3.541988,0,0,0,0.000000
2025-01-10,ok,,24,288,0,2.000000,2.000000,5.837710,4.941038,-76.793655,624.973171,21.557497,5.389374,521.232645,509.025051,509.025051,0.000000,97,3.350183,0,0,0,0.000000
2025-01-11,ok,,24,288,0,2.000000,2.000000,3.841980,3.251852,-118.544660,722.878058,14.187665,3.546916,586.598816,558.431943,558.431943,0.000000,97,3.688029,0,0,0,0.000000
2025-01-12,ok,,24,288,0,2.000000,2.000000,2.249508,1.903984,-104.281915,400.661194,8.306983,2.076746,285.995551,272.279546,272.279546,0.000000,97,3.443831,0,0,0,0.000000
2025-01-13,ok,,24,288,0,2.000000,2.000000,4.713056,3.989130,48.344939,411.966335,17.404372,4.351093,438.555808,413.385356,413.385356,0.000000,97,3.550365,0,0,0,0.000000
2025-01-14,ok,,24,288,0,2.000000,2.000000,4.659050,3.943420,-1.559912,433.862327,17.204941,4.301235,410.796238,392.731032,392.731032,0.000100,97,3.557335,0,0,0,0.000000
2025-01-15,ok,,24,288,0,2.000000,2.000000,4.699611,3.977751,-225.892179,1082.599425,17.354725,4.338681,835.013840,821.231027,821.312252,0.000099,97,3.613278,0,0,0,0.000000
2025-01-16,ok,,24,288,0,2.000000,2.000000,5.034400,4.261116,-82.364076,1367.554711,18.591032,4.647758,1261.951845,1232.720688,1232.720688,0.000000,97,3.017549,0,0,0,0.000000
2025-01-17,ok,,24,288,0,2.000000,2.000000,4.269724,3.613894,-107.600919,1151.854686,15.767236,3.941809,1024.544722,987.351029,987.351029,0.000000,97,3.712027,0,0,0,0.000000
2025-01-18,ok,,24,288,0,2.000000,2.000000,4.533758,3.837372,-41.985945,729.289436,16.742260,4.185565,666.375666,637.431065,637.431065,0.000000,97,3.768379,0,0,0,0.000000
2025-01-19,ok,,24,288,0,2.000000,2.000000,5.150254,4.359175,-34.449565,717.712083,19.018856,4.754714,659.488948,654.617891,654.617891,0.000000,97,3.287932,0,0,0,0.000000
2025-01-20,ok,,24,288,0,2.000000,2.000000,4.152647,3.514800,-51.313489,1455.382338,15.334893,3.833723,1384.900233,1347.128357,1347.128357,0.000000,97,4.090566,0,0,0,0.000000
2025-01-21,ok,,24,288,0,2.000000,2.000000,4.417687,3.739130,-271.796734,1251.259863,16.313635,4.078409,959.071085,927.185837,927.185837,0.000095,97,3.509037,0,0,0,0.000000
2025-01-22,ok,,24,288,0,2.000000,2.000000,4.571793,3.869565,-23.799688,1029.698863,16.882716,4.220679,984.795781,956.915690,956.915690,0.000000,97,3.920647,0,0,0,0.000000
2025-01-23,ok,,24,288,0,2.000000,2.000000,3.765198,3.186863,158.760081,562.706866,13.904121,3.476030,704.086796,647.475211,647.475211,0.000093,97,3.279002,0,0,0,0.000000
2025-01-24,ok,,24,288,0,2.000000,2.000000,3.544423,3.000000,-77.763201,867.618697,13.088847,3.272212,773.494437,713.628116,713.628116,0.000000,97,4.148139,0,0,0,0.000000
2025-01-25,ok,,24,288,0,2.000000,2.000000,3.972122,3.362004,-23.122063,608.875245,14.668251,3.667063,567.417869,506.722638,506.722638,0.000000,97,3.508772,0,0,0,0.000000
2025-01-26,ok,,24,288,0,2.000000,2.000000,2.774400,2.348252,-72.034193,984.765980,10.245304,2.561326,899.925156,867.518206,867.518206,0.000000,97,3.844598,0,0,0,0.000000
2025-01-27,ok,,24,288,0,2.000000,2.000000,6.332968,5.360224,132.691352,563.035610,23.386384,5.846596,666.493982,608.917204,608.917204,0.000013,97,3.773940,0,0,0,0.000000
2025-01-28,ok,,24,288,0,2.000000,2.000000,6.760535,5.722117,44.680896,675.601292,24.965305,6.241326,689.075556,655.326523,655.326523,0.000000,97,4.338376,0,0,0,0.000000
2025-01-29,ok,,24,288,0,2.000000,2.000000,4.425822,3.746016,-48.832924,1141.978392,16.343676,4.085919,1072.715873,1028.388196,1028.394573,0.000091,97,3.768084,0,0,0,0.000000
2025-01-30,ok,,24,288,0,2.000000,2.000000,6.263705,5.301600,372.880710,555.045357,23.130610,5.782653,899.012804,794.792027,794.855477,0.000094,97,3.738529,0,0,0,0.000000
2025-01-31,ok,,24,288,0,2.000000,2.000000,3.544423,3.000000,129.119301,264.942158,13.088847,3.272212,377.700400,349.545127,349.545127,0.000000,97,4.673259,0,0,0,0.000000
2025-02-01,ok,,24,288,0,2.000000,2.000000,3.087652,2.613389,-47.955385,530.649381,11.402083,2.850521,468.441392,437.881792,437.895698,0.000032,97,4.394615,0,0,0,0.000000
