date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-01-01,ok,,24,288,16,2.000000,2.000000,3.514650,2.974800,5.974399,19.293870,12.978901,3.244725,9.044644,88.332387,88.339858,0.000090,97,3.564940,0,0,0,0.000000
2025-01-02,ok,,24,288,16,2.000000,2.000000,4.225603,3.576551,47.786643,51.118690,15.604308,3.901077,79.399948,82.754763,82.754763,0.000035,97,3.081071,0,0,0,0.000000
2025-01-03,ok,,24,288,16,2.000000,2.000000,3.838256,3.248700,84.707840,19.261271,14.173912,3.543478,86.251720,72.264590,72.264590,0.000073,97,3.278410,0,0,0,0.000000
2025-01-04,ok,,24,288,8,2.000000,2.000000,3.503072,2.965000,64.405840,47.428166,12.936144,3.234036,95.663827,58.481837,58.481837,0.000000,97,3.222924,0,0,0,0.000000
2025-01-05,ok,,24,288,8,2.000000,2.000000,3.580347,3.030405,70.974785,36.280638,13.221504,3.305376,90.728543,58.481837,58.481837,0.000066,97,4.238203,0,0,0,0.000000
2025-01-06,ok,,24,288,16,2.000000,2.000000,3.105188,2.628231,71.865202,-67.738946,11.466838,2.866709,-10.207291,73.517106,73.517479,0.000022,97,3.871785,0,0,0,0.000000
2025-01-07,ok,,24,288,16,2.000000,2.000000,4.814144,4.074692,97.653282,-43.734512,17.777672,4.444418,31.696681,73.517106,73.517479,0.000046,97,3.847402,0,0,0,0.000000
2025-01-08,ok,,24,288,16,2.000000,2.000000,3.918098,3.316278,6.168606,-138.970487,14.468753,3.617188,-150.887822,68.785276,68.785276,0.000041,97,3.898702,0,0,0,0.000000
2025-01-09,ok,,24,288,16,2.000000,2.000000,4.789596,4.053914,49.571971,-78.322665,17.687020,4.421755,-50.859469,66.561074,66.561074,0.000031,97,2.983660,0,0,0,0.000000
2025-01-10,ok,,24,288,16,2.000000,2.000000,4.657458,3.942073,28.415212,106.189830,17.199062,4.299765,113.106215,81.304274,81.307034,0.000088,97,4.255950,0,0,0,0.000000
2025-01-11,ok,,24,288,8,2.000000,2.000000,4.665406,3.948800,-3.233299,113.169983,17.228413,4.307103,88.401168,101.670692,101.672019,0.000098,97,4.362563,0,0,0,0.000000
2025-01-12,ok,,24,288,8,2.000000,2.000000,3.375591,2.857100,-34.433916,54.345328,12.465381,3.116345,4.329685,101.670692,101.672019,0.000065,97,4.019057,0,0,0,0.000000
2025-01-13,ok,,24,288,16,2.000000,2.000000,3.303993,2.796500,77.875974,97.964164,12.200987,3.050247,160.588904,89.540752,89.540752,0.000039,97,3.429794,0,0,0,0.000000
2025-01-14,ok,,24,288,16,2.000000,2.000000,4.091819,3.463316,106.458814,83.133120,15.110269,3.777567,170.704097,89.540752,89.540752,0.000024,97,3.456588,0,0,0,0.000000
2025-01-15,ok,,24,288,16,2.000000,2.000000,4.578214,3.875000,133.206759,-21.645559,16.906427,4.226607,90.428165,86.544803,86.545670,0.000081,97,3.763491,0,0,0,0.000000
2025-01-16,ok,,24,288,16,2.000000,2.000000,4.982207,4.216940,164.072614,-151.291575,18.398293,4.599573,-10.216826,88.459102,88.459102,0.000081,97,4.436270,0,0,0,0.000000
2025-01-17,ok,,24,288,16,2.000000,2.000000,5.416352,4.584400,48.406007,211.260789,20.001503,5.000376,234.664917,96.065721,96.071795,0.000099,97,4.275619,0,0,0,0.000000
2025-01-18,ok,,24,288,8,2.000000,2.000000,3.584127,3.033605,24.319874,133.391099,13.235463,3.308866,141.166643,112.929043,112.929043,0.000088,97,3.952599,0,0,0,0.000000
2025-01-19,ok,,24,288,8,2.000000,2.000000,4.347826,3.680000,-44.229348,176.797924,16.055652,4.013913,112.499011,112.929043,112.929043,0.000000,97,3.651544,0,0,0,0.000000
