date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-02-02,ok,,24,288,0,2.000000,2.000000,4.417415,3.738900,74.811235,329.117996,16.312630,4.078157,383.538443,370.009894,370.012342,0.000007,97,3.863904,0,0,0,0.000000
2025-02-03,ok,,24,288,0,2.000000,2.000000,2.228645,1.886326,-11.008010,236.328459,8.229942,2.057485,215.033022,210.175406,210.175406,0.000000,97,4.117076,0,0,0,0.000000
2025-02-04,ok,,24,288,0,2.000000,2.000000,3.900756,3.301600,68.117772,123.623735,14.404712,3.601178,173.735617,163.724992,163.724992,0.000000,97,3.715945,0,0,0,0.000000
2025-02-05,ok,,24,288,0,2.000000,2.000000,6.550095,5.544000,203.813808,175.207797,24.188189,6.047047,348.786369,339.377020,339.400877,0.000070,97,3.544147,0,0,0,0.000000
2025-02-06,ok,,24,288,0,2.000000,2.000000,4.347826,3.680000,142.013823,278.298316,16.055652,4.013913,400.242574,399.651604,399.651604,0.000000,97,3.508899,0,0,0,0.000000
2025-02-07,ok,,24,288,0,2.000000,2.000000,4.241493,3.590000,25.077054,136.441074,15.662987,3.915747,141.939395,136.860020,136.860020,0.000000,97,3.846101,0,0,0,0.000000
2025-02-08,ok,,24,288,0,2.000000,2.000000,3.599605,3.046705,25.482175,109.368330,13.292620,3.323155,118.234730,114.321730,114.321730,0.000000,97,3.505668,0,0,0,0.000000
2025-02-09,ok,,24,288,0,2.000000,2.000000,3.252954,2.753300,83.715682,116.679398,12.012507,3.003127,185.379446,180.438962,180.438962,0.000000,97,3.359837,0,0,0,0.000000
2025-02-10,ok,,24,288,0,2.000000,2.000000,6.521739,5.520000,223.975465,204.806971,24.083478,6.020870,398.678088,384.867036,384.867036,0.000000,97,3.566841,0,0,0,0.000000
2025-02-11,ok,,24,288,0,2.000000,2.000000,7.658629,6.482263,219.211767,167.652554,28.281783,7.070446,351.512092,344.503222,344.503222,0.000000,97,3.480224,0,0,0,0.000000
2025-02-12,ok,,24,288,0,2.000000,2.000000,5.188404,4.391465,204.621922,128.411828,19.159739,4.789935,309.084077,299.940690,299.941842,0.000004,97,3.521631,0,0,0,0.000000
