date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-01-01,ok,,24,288,8,2.000000,2.000000,2.469282,2.090000,-31.122792,85.310525,9.118563,2.279641,42.789529,232.965222,232.965222,0.000073,97,4.665382,0,0,0,0.000000
2025-01-02,ok,,24,288,8,2.000000,2.000000,3.957132,3.349316,-15.915061,151.038572,14.612895,3.653224,116.857393,202.212530,202.212530,0.000099,97,6.370900,0,0,0,0.000000
2025-01-03,ok,,24,288,8,2.000000,2.000000,2.969282,2.513200,53.327779,91.742148,10.964963,2.741241,131.363722,162.359695,162.359695,0.000085,97,4.884076,0,0,0,0.000000
2025-01-04,ok,,24,288,8,2.000000,2.000000,5.885401,4.981404,16.812500,9.721658,21.733611,5.433403,-0.632855,137.767333,137.767333,0.000098,97,6.006800,0,0,0,0.000000
2025-01-05,ok,,24,288,8,2.000000,2.000000,4.165406,3.525600,41.421319,-154.544332,15.382013,3.845503,-132.350529,137.767333,137.767333,0.000062,97,6.629593,0,0,0,0.000000
2025-01-06,ok,,24,288,8,2.000000,2.000000,3.113289,2.635088,-92.584666,140.703531,11.496754,2.874189,33.747922,142.249031,142.249031,0.000049,97,6.271837,0,0,0,0.000000
2025-01-07,ok,,24,288,8,2.000000,2.000000,2.173913,1.840000,-106.158518,80.385384,8.027826,2.006957,-35.807917,142.249031,142.249031,0.000024,97,5.727046,0,0,0,0.000000
2025-01-08,ok,,24,288,8,2.000000,2.000000,3.151113,2.667102,-138.688470,-74.085711,11.636430,2.909108,-227.319719,175.572695,175.572695,0.000036,97,5.441348,0,0,0,0.000000
2025-01-09,ok,,24,288,8,2.000000,2.000000,2.923913,2.474800,124.530972,-214.287645,10.797426,2.699357,-103.253456,211.959879,211.959879,0.000023,97,5.513039,0,0,0,0.000000
2025-01-10,ok,,24,288,8,2.000000,2.000000,5.308893,4.493447,44.910336,226.878842,19.604681,4.901170,247.283326,228.874985,228.885265,0.000045,97,5.735548,0,0,0,0.000000
2025-01-11,ok,,24,288,8,2.000000,2.000000,4.647200,3.933390,-69.941282,383.500118,17.161180,4.290295,292.107361,198.701649,198.701649,0.000061,97,6.751969,0,0,0,0.000000
2025-01-12,ok,,24,288,8,2.000000,2.000000,2.727265,2.308357,-102.076930,128.812119,10.071246,2.517811,14.146131,198.701649,198.701649,0.000097,97,6.688831,0,0,0,0.000000
2025-01-13,ok,,24,288,8,2.000000,2.000000,4.060019,3.436400,81.559930,186.134404,14.992838,3.748209,248.953286,227.903267,227.903267,0.000095,97,5.185502,0,0,0,0.000000
2025-01-14,ok,,24,288,8,2.000000,2.000000,4.643195,3.930000,89.114243,119.977456,17.146389,4.286597,187.658713,227.903267,227.903267,0.000096,97,4.960183,0,0,0,0.000000
2025-01-15,ok,,24,288,8,2.000000,2.000000,3.385219,2.865249,136.998949,-467.457480,12.500936,3.125234,-346.084701,199.702559,199.702559,0.000069,97,6.276920,0,0,0,0.000000
2025-01-16,ok,,24,288,8,2.000000,2.000000,2.549282,2.157712,148.166147,-623.740082,9.413987,2.353497,-487.341420,203.465597,203.465597,0.000085,97,5.776863,0,0,0,0.000000
2025-01-17,ok,,24,288,8,2.000000,2.000000,3.563075,3.015787,-19.000199,-12.060388,13.157723,3.289431,-47.507740,305.344867,305.344867,0.000005,97,6.618368,0,0,0,0.000000
2025-01-18,ok,,24,288,8,2.000000,2.000000,3.139414,2.657200,-168.706540,339.242603,11.593228,2.898307,156.044528,247.134047,247.134047,0.000006,97,6.695092,0,0,0,0.000000
2025-01-19,ok,,24,288,8,2.000000,2.000000,4.597826,3.891600,-421.519568,597.373053,16.978852,4.244713,154.629919,247.134047,247.134047,0.000068,97,5.839607,0,0,0,0.000000
2025-01-20,ok,,24,288,8,2.000000,2.000000,3.753913,3.177312,26.577340,310.241654,13.862450,3.465613,319.490932,324.924924,324.924924,0.000007,97,7.184145,0,0,0,0.000000
2025-01-21,ok,,24,288,8,2.000000,2.000000,2.173913,1.840000,-29.076305,-305.369690,8.027826,2.006957,-344.480777,324.924924,324.924924,0.000005,97,6.930323,0,0,0,0.000000
2025-01-22,ok,,24,288,8,2.000000,2.000000,2.469282,2.090000,-44.445555,-144.697564,9.118563,2.279641,-200.541324,312.295627,312.295627,0.000000,97,5.945932,0,0,0,0.000000
2025-01-23,ok,,24,288,8,2.000000,2.000000,2.741493,2.320400,15.349266,169.841022,10.123787,2.530947,172.535555,324.506814,324.535434,0.000088,97,6.631162,0,0,0,0.000000
2025-01-24,ok,,24,288,8,2.000000,2.000000,3.642606,3.083102,-137.842031,368.240316,13.451415,3.362854,213.584017,438.134547,438.134547,0.000001,97,6.691804,0,0,0,0.000000
2025-01-25,ok,,24,288,8,2.000000,2.000000,4.184650,3.541888,1.729339,14.135201,15.453077,3.863269,-3.451805,253.043762,253.043762,0.000071,97,5.459397,0,0,0,0.000000
2025-01-26,ok,,24,288,8,2.000000,2.000000,4.386968,3.713130,-45.542956,98.420375,16.200196,4.050049,32.627174,253.043762,253.043762,0.000002,97,5.605255,0,0,0,0.000000
2025-01-27,ok,,24,288,8,2.000000,2.000000,4.355388,3.686400,20.430402,-22.867111,16.083575,4.020894,-22.541177,460.141265,460.141265,0.000095,97,4.699411,0,0,0,0.000000
2025-01-28,ok,,24,288,8,2.000000,2.000000,6.351607,5.376000,-1.958014,52.480026,23.455214,5.863803,21.202996,460.141265,460.141265,0.000093,97,4.875588,0,0,0,0.000000
2025-01-29,ok,,24,288,8,2.000000,2.000000,5.071849,4.292813,68.539790,382.989520,18.729322,4.682331,428.117657,335.038866,335.038866,0.000088,97,5.362417,0,0,0,0.000000
2025-01-30,ok,,24,288,8,2.000000,2.000000,3.838921,3.249263,158.703925,77.337442,14.176368,3.544092,218.320907,348.057887,348.057887,0.000095,97,6.122450,0,0,0,0.000000
2025-01-31,ok,,24,288,8,2.000000,2.000000,2.423913,2.051600,-134.761838,155.019352,8.951026,2.237757,9.068731,370.904930,370.904930,0.000097,97,4.599222,0,0,0,0.000000
2025-02-01,ok,,24,288,8,2.000000,2.000000,4.528355,3.832800,-21.178079,46.758488,16.722311,4.180578,4.677520,317.334513,317.334513,0.000014,97,6.577698,0,0,0,0.000000
2025-02-02,ok,,24,288,8,2.000000,2.000000,4.435388,3.754112,2.378111,419.552466,16.378999,4.094750,401.456828,317.334513,317.334513,0.000092,97,7.051786,0,0,0,0.000000
2025-02-03,ok,,24,288,8,2.000000,2.000000,5.077616,4.297694,-62.718953,8.806626,18.750621,4.687655,-77.350603,486.397259,486.397259,0.000062,97,7.362647,0,0,0,0.000000
2025-02-04,ok,,24,288,8,2.000000,2.000000,2.815690,2.383200,7.650076,165.020241,10.397780,2.599445,159.673092,486.397259,486.397259,0.000096,97,5.867479,0,0,0,0.000000
2025-02-05,ok,,24,288,8,2.000000,2.000000,4.389012,3.714860,120.584472,34.341915,16.207742,4.051936,134.666709,395.509855,395.509855,0.000091,97,5.717541,0,0,0,0.000000
2025-02-06,ok,,24,288,8,2.000000,2.000000,5.897850,4.991940,-37.959136,345.857461,21.779582,5.444895,280.673848,320.434395,320.434395,0.000093,97,5.481952,0,0,0,0.000000
2025-02-07,ok,,24,288,8,2.000000,2.000000,3.511272,2.971941,-51.335341,-19.536777,12.966426,3.241607,-87.080151,362.853181,362.881692,0.000099,97,6.071722,0,0,0,0.000000
2025-02-08,ok,,24,288,8,2.000000,2.000000,2.469282,2.090000,-89.240832,56.132916,9.118563,2.279641,-44.506120,306.047344,306.047344,0.000062,97,5.879375,0,0,0,0.000000
2025-02-09,ok,,24,288,8,2.000000,2.000000,3.396558,2.874846,-61.967545,96.122071,12.542808,3.135702,18.476016,306.047344,306.047344,0.000086,97,5.987079,0,0,0,0.000000
2025-02-10,ok,,24,288,8,2.000000,2.000000,5.282250,4.470896,125.429413,242.203529,19.506292,4.876573,343.250076,471.358063,471.358063,0.000095,97,6.389470,0,0,0,0.000000
2025-02-11,ok,,24,288,8,2.000000,2.000000,4.663630,3.947296,118.905089,176.493540,17.221852,4.305463,273.871314,471.358063,471.358063,0.000081,97,6.404441,0,0,0,0.000000
2025-02-12,ok,,24,288,8,2.000000,2.000000,5.161619,4.368795,-21.843163,163.733431,19.060828,4.765207,118.064234,370.223822,370.223822,0.000070,97,7.469666,0,0,0,0.000000
2025-02-13,ok,,24,288,8,2.000000,2.000000,3.900756,3.301600,-50.704544,92.445762,14.404712,3.601178,23.735328,350.270236,350.297004,0.000087,97,5.373704,0,0,0,0.000000
2025-02-14,ok,,24,288,8,2.000000,2.000000,2.837972,2.402060,55.820666,74.772206,10.480063,2.620016,117.492794,389.840073,389.840073,0.000095,97,5.903741,0,0,0,0.000000
2025-02-15,ok,,24,288,8,2.000000,2.000000,3.154537,2.670000,-139.820851,259.217183,11.649074,2.912268,104.834990,302.696283,302.696283,0.000095,97,5.631184,0,0,0,0.000000
2025-02-16,ok,,24,288,8,2.000000,2.000000,3.956352,3.348656,-79.749255,275.075738,14.610017,3.652504,177.063962,302.696283,302.696283,0.000093,97,7.209610,0,0,0,0.000000
2025-02-17,ok,,24,288,8,2.000000,2.000000,4.427826,3.747712,-55.197194,475.049104,16.351076,4.087769,399.413064,345.053288,345.053288,0.000096,97,5.362692,0,0,0,0.000000
2025-02-18,ok,,24,288,8,2.000000,2.000000,5.399811,4.570400,112.752987,122.344986,19.940422,4.985105,210.172446,345.053288,345.053288,0.000090,97,6.122360,0,0,0,0.000000
2025-02-19,ok,,24,288,8,2.000000,2.000000,5.040643,4.266400,-81.705868,72.696351,18.614085,4.653521,-32.277124,375.552259,375.552259,0.000072,97,5.886738,0,0,0,0.000000
2025-02-20,ok,,24,288,8,2.000000,2.000000,4.884401,4.134157,-30.841571,26.950348,18.037115,4.509279,-26.437617,386.678476,386.678476,0.000000,97,7.100720,0,0,0,0.000000
2025-02-21,ok,,24,288,8,2.000000,2.000000,4.595707,3.889806,12.109794,303.623948,16.971026,4.242756,294.519960,394.461152,394.461152,0.000045,97,7.345949,0,0,0,0.000000
2025-02-22,ok,,24,288,8,2.000000,2.000000,4.494988,3.804557,-93.931682,387.856021,16.599090,4.149772,273.175476,287.811891,287.811891,0.000061,97,7.088660,0,0,0,0.000000
2025-02-23,ok,,24,288,8,2.000000,2.000000,3.486824,2.951247,-131.137295,170.140635,12.876142,3.219036,22.908162,287.811891,287.811891,0.000057,97,5.937949,0,0,0,0.000000
2025-02-24,ok,,24,288,8,2.000000,2.000000,2.789113,2.360705,20.259519,35.911388,10.299637,2.574909,43.296362,322.097547,322.097547,0.000083,97,5.853630,0,0,0,0.000000
2025-02-25,ok,,24,288,8,2.000000,2.000000,2.789113,2.360705,21.510902,101.323818,10.299637,2.574909,109.960174,322.097547,322.097547,0.000091,97,5.554107,0,0,0,0.000000
2025-02-26,ok,,24,288,8,2.000000,2.000000,3.794423,3.211600,8.142868,147.172918,14.012047,3.503012,137.800727,353.576423,353.576423,0.000099,97,5.723748,0,0,0,0.000000
2025-02-27,ok,,24,288,8,2.000000,2.000000,2.719282,2.301600,6.650172,24.706251,10.041763,2.510441,18.804218,306.182088,306.182088,0.000093,97,4.735935,0,0,0,0.000000
2025-02-28,ok,,24,288,8,2.000000,2.000000,2.173913,1.840000,-25.237057,7.891035,8.027826,2.006957,-27.380805,296.840346,296.869255,0.000097,97,4.485760,0,0,0,0.000000
2025-03-01,ok,,24,288,8,2.000000,2.000000,2.469282,2.090000,-97.260037,100.381365,9.118563,2.279641,-8.276877,224.740047,224.761141,0.000097,97,4.613270,0,0,0,0.000000
2025-03-02,ok,,24,288,8,2.000000,2.000000,2.673913,2.263200,-150.678560,359.159571,9.874226,2.468557,196.138229,224.740047,224.761141,0.000094,97,4.771785,0,0,0,0.000000
2025-03-03,ok,,24,288,8,2.000000,2.000000,4.793300,4.057049,-17.095086,65.478391,17.700698,4.425174,26.257433,321.512946,321.512946,0.000085,97,5.735338,0,0,0,0.000000
2025-03-04,ok,,24,288,8,2.000000,2.000000,3.929687,3.326087,25.179548,-17.391612,14.511548,3.627887,-10.351499,321.512946,321.512946,0.000088,97,5.106242,0,0,0,0.000000
2025-03-05,ok,,24,288,8,2.000000,2.000000,2.775118,2.348860,-40.119377,98.565825,10.247954,2.561989,45.636506,261.607452,261.607452,0.000094,97,5.864932,0,0,0,0.000000
2025-03-06,ok,,24,288,8,2.000000,2.000000,3.090481,2.615784,-45.617184,126.632249,11.412530,2.853133,66.749402,302.564103,302.564103,0.000089,97,6.285648,0,0,0,0.000000
2025-03-07,ok,,24,288,8,2.000000,2.000000,3.060019,2.590000,-40.883190,91.174891,11.300038,2.825009,36.166654,317.237367,317.237367,0.000097,97,5.377215,0,0,0,0.000000
2025-03-08,ok,,24,288,8,2.000000,2.000000,2.173913,1.840000,-22.902306,43.845709,8.027826,2.006957,10.908620,194.714483,194.714483,0.000094,97,4.638932,0,0,0,0.000000
2025-03-09,ok,,23,276,8,2.000000,2.000000,2.173913,1.840000,-33.251991,-24.044251,8.027826,2.006957,-67.331024,177.698200,177.698200,0.000043,93,4.455205,0,0,0,0.000000
2025-03-10,ok,,24,288,8,2.000000,2.000000,2.816019,2.383478,-55.869195,118.503087,10.398994,2.599749,49.635149,259.272008,259.272008,0.000044,97,5.493988,0,0,0,0.000000
2025-03-11,ok,,24,288,8,2.000000,2.000000,2.254212,1.907965,-50.973758,105.486652,8.324355,2.081089,44.107451,259.272008,259.272008,0.000094,97,5.242661,0,0,0,0.000000
